Species,CrossType,Lifestage,Year,Timepoint,Temp2,Temp,Treatment,Cone,Mom,Dad,Cross,popcross2,Family,Tank,Tank.Name,Cassette,Plate.Slide,No. juveniles on slide,Well,Recruit,IndID,Clump/Single,Survival,microPAM ,Live Coral ID Number,Area (mm^2),Coral Red Mean,Coral Green Mean,Coral Blue Mean,Coral Hue Mean,Coral Saturation Mean,Coral Brightness Mean,F microPAM,Fm' microPAM,Y(II) microPAM,popcross
A. hyacinthus,IndivCross,Juvenile,2022,3,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,644,2981,3,A,1,SC3.644.2981.1,S,1,,2,0.9759,152.3416,149.2081,140.8943,31.7118,18.9278,152.4785,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,644,2981,3,A,3,SC3.644.2981.3,S,1,X,3,0.7588,142.867,142.3838,137.7335,57.4754,11.4335,143.8665,0.0284,0.0544,0.477,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,644,2981,3,B,2,SC3.644.2981.2,S,1,,1,0.8633,154.5637,154.4847,148.1767,44.2123,11.8657,155.5113,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,27.5,AMB,SED,C10,Davies15,Davies16,Davies15 x Davies16,DaviesxDavies,H.F82,3,SC3,651,1184,1,B,1,SC3.651.1184.1,S,1,X,0,0.735,134.497,129.886,113.012,34.557,43.366,134.647,0.0147,0.0221,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,651,1641,4,B,3,SC3.651.1641.3,S,1,,0,1.105,159.531,153.306,135.488,33.351,40.479,159.608,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,651,1641,4,B,4,SC3.651.1641.4,S,1,,0,0.971,169.53,161.59,139.97,38.291,48.257,169.601,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,651,1641,4,C,1,SC3.651.1641.1,C,1,,0,0.624,144.151,138.71,125.657,31.57,33.163,144.23,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,651,1641,4,D,2,SC3.651.1641.2,S,1,X,0,0.814,139.865,134.947,123.23,31.12,30.814,139.951,0.0176,0.0324,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,27.5,AMB,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,3,SC3,651,2847,2,A,2,SC3.651.2847.2,S,1,X,0,0.37,143.012,145.447,143.042,82.036,6.051,145.61,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,27.5,AMB,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,3,SC3,651,2847,2,D,1,SC3.651.2847.1,S,1,,0,0.468,140.672,140.606,132.791,43.905,15.726,141.617,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,255,2333,2,C,1,SR1.255.2333.1,S,1,,0,0.298,107.568,97.039,78.084,26.703,70.397,107.568,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,255,2333,2,C,2,SR1.255.2333.2,S,1,X,0,0.556,118.167,113.312,97.395,32.918,45.047,118.197,0.0284,0.0593,0.521,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,255,2383,4,D,1,SR1.255.2383.1,S,1,,1,0.9048,140.4334,138.6221,129.5149,36.93,20.5262,140.8762,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,255,2383,4,A,2,SR1.255.2383.2,S,1,,2,0.7356,142.3287,143.1538,134.1776,47.0915,16.7766,143.7845,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,255,2383,4,C,3,SR1.255.2383.3,S,1,,0,0.926,142.122,142.827,133.739,46.789,17.212,143.512,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,255,2383,4,D,4,SR1.255.2383.4,S,1,X,0,0.784,113.021,106.292,84.39,33.008,67.11,113.06,0.05,0.1059,0.528,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,4,SR1,255,3102,3,B,1,SR1.255.3102.1,S,1,,0,1.094,130.731,126.396,108.386,36.327,46.202,130.985,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,4,SR1,255,3102,3,D,2,SR1.255.3102.2,S,1,,0,0.628,133.218,132.72,125.878,52.326,15.975,134.181,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,4,SR1,255,3102,3,C,3,SR1.255.3102.3,S,1,X,0,0.752,143.8757,144.5043,140.9981,59.2316,7.4069,145.1404,0.0176,0.0382,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,4,SR1,296,1412,2,B,1,SR1.296.1412.1,S,1,X,0,0.799,133.605,134.842,129.629,60.851,11.382,135.427,0.0181,0.0426,0,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,4,SR1,296,1412,2,A,2,SR1.296.1412.2,S,0,,,,,,,,,,,,,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,4,SR1,296,1452,3,B,1,SR1.296.1452.1,S,1,X,0,0.583,142.429,138.998,123.705,36.35,33.989,142.268,0.0186,0.0422,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,4,SR1,296,1452,3,C,2,SR1.296.1452.2,S,1,,0,0.722,146.2857,147.7613,142.0705,55.474,10.055,146.522,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,4,SR1,296,1452,3,D,3,SR1.296.1452.3,S,1,,0,0.584,128.683,129.01,122.145,45.096,14.431,129.733,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C42,Martin3,Davies13,Martin2 x Davies13,MartinxDavies,H.F77,4,SR1,296,1612,5,C,1,SR1.296.1612.1,S,1,,1,0.7974,139.2916,140.0022,136.0175,65.6384,9.4215,140.7331,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,4,SR1,296,1612,5,A,2,SR1.296.1612.2,S,1,,2,1.0786,141.7859,142.5683,139.2962,64.03,7.4215,143.1727,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C42,Martin5,Davies15,Martin2 x Davies15,MartinxDavies,H.F79,4,SR1,296,1612,5,D,3,SR1.296.1612.3,S,1,,3,1.0295,136.9378,138.1048,135.7253,77.0028,6.4786,138.6419,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C42,Martin4,Davies14,Martin2 x Davies14,MartinxDavies,H.F78,4,SR1,296,1612,5,C,4,SR1.296.1612.4,S,1,X,4,0.8528,133.2129,132.6666,126.7011,46.9457,13.9494,133.9561,0.0074,0.0127,0,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C42,Martin6,Davies16,Martin2 x Davies16,MartinxDavies,H.F80,4,SR1,296,1612,5,D,5,SR1.296.1612.5,S,1,,5,0.8207,137.4083,136.4401,128.7577,53.5016,18.4296,138.3119,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,4,SR1,317,1158,1,D,1,SR1.317.1158.1,S,1,X,0,0.366,130.729,127.773,119.347,32.253,22.311,130.886,0.0098,0.0098,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,4,SR1,317,1904,1,A,2,SR1.317.1904.2,S,1,X,1,0.3663,119.5369,109.9547,86.6427,30.1288,70.3585,119.5417,0.0132,0.0279,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,4,SR1,317,1904,2,C,2,SR1.317.1904.2,S,1,,2,0.541,143.0098,142.817,133.3565,47.4867,19.3991,144.2251,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C130,Davies13,Davies8,Davies13 x Davies8,DaviesxDavies,H.F26,4,SR1,333,1245,1,C,1,SR1.333.1245.1,S,1,X,1,0.3979,134.1447,131.8063,121.3339,35.0757,24.4569,134.3139,0.0059,0.0088,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,4,SR1,333,1410,1,A,1,SR1.333.1410.1,S,1,X,0,0.783,137.017,137.349,131.327,60.545,13.768,138.419,0.0108,0.0186,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,4,SR1,347,1295,3,D,1,SR1.347.1295.1,S,1,,1,0.948,139.7164,141.749,139.5878,85.5849,6.3332,142.1142,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,4,SR1,347,1295,3,D,2,SR1.347.1295.2,S,1,X,2,0.769,128.7484,130.24,126.8411,69.5021,8.1453,130.6247,0.0059,0.0098,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,4,SR1,347,1295,3,A,3,SR1.347.1295.3,S,1,,0,0.613,148.959,152.085,150.629,101.353,6.286,152.436,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,4,SR1,347,1667,1,A,1,SR1.347.1667.1,S,1,X,0,0.744,148.744,151.081,148.692,87.204,6.43,151.395,0.0461,0.098,0.53,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C53,WOO4,Martin3,WOO4 x Martin3,WOOxMartin,H.F1,4,SR1,347,1969,1,B,1,SR1.347.1969.1,S,1,X,1,0.924,149.0609,151.6018,149.4226,88.1066,5.8029,151.8253,0.0098,0.0167,0,WOOxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C11,Martin17,Davies7,Martin17 x Davies7,MartinxDavies,H.F68,4,SR1,422,1241,2,A,1,SR1.422.1241.1,S,1,X,0,0.218,130.042,120.086,93.755,30.654,71.004,130.042,0.0353,0.077,0.541,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C11,Martin17,Davies7,Martin17 x Davies7,MartinxDavies,H.F68,4,SR1,422,1241,2,D,2,SR1.422.1241.2,S,1,,0,0.241,134.168,129.508,110.705,34.272,44.606,134.221,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C14,PAL5,Martin15,PAL5 x Martin15,PALxMartin,H.F103,4,SR1,422,1259,2,A,1,SR1.422.1259.1,S,1,,0,1.042,145.761,149.445,147.318,99.42,7.175,149.63,,,,PALxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C14,PAL5,Martin15,PAL5 x Martin15,PALxMartin,H.F103,4,SR1,422,1259,2,A,2,SR1.422.1259.2,S,1,X,0,0.398,134.34,130.41,110.73,38.399,45.994,134.76,0.0265,0.0554,0.522,PALxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,4,SR1,422,1514,2,B,1,SR1.422.1514.1,S,1,,0,0.639,149.638,147.566,136.353,46.729,24.953,150.637,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,4,SR1,422,1514,2,B,2,SR1.422.1514.2,S,1,X,0,0.515,138.642,136.395,125.48,37.694,24.92,139.097,0.0363,0.0809,0.552,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C50,Martin11,Arlington6,Martin11 x Arlington6,MartinxArlington,H.F61,4,SR1,422,2321,1,A,1,SR1.422.2321.1,S,1,X,0,0.654,141.309,143.1,139.379,69.946,8.041,143.43,0.0044,0.0083,0,MARxARL
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,466,2918,1,B,1,SR1.466.2918.1,S,1,X,1,0.493,139.1127,138.223,131.7141,39.7337,14.3547,139.7218,0.0078,0.0152,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C10,Davies15,Davies16,Davies15 x Davies16,DaviesxDavies,H.F82,4,SR1,466,3128,1,A,1,SR1.466.3128.1,S,1,X,0,0.397,143.712,142.269,132.576,37.519,19.989,144.048,0.0284,0.0627,0.547,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,4,SR1,667,1601,1,B,1,SR1.667.1601.1,S,1,X,0,0.576,114.84,105.891,94.187,25.055,48.058,114.852,0.0064,0.0132,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,4,SR1,667,1625,2,C,1,SR1.667.1625.1,S,1,,0,0.381,146.329,146.759,139.421,55.577,14.846,147.763,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,4,SR1,667,1625,2,B,2,SR1.667.1625.2,S,1,X,1,0.5295,138.6541,139.7353,134.7687,55.9598,9.9088,140.2752,0.0471,0.1088,0.568,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,667,3164,2,C,1,SR1.667.3164.1,S,1,X,1,0.3315,134.1276,129.1189,115.6961,31.8277,34.7923,134.1637,0.0127,0.0211,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,667,3164,2,D,2,SR1.667.3164.2,S,1,,2,0.4185,127.8222,109.382,88.8021,25.2836,77.8984,127.8603,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,284,1273,5,D,1,SR2.284.1273.1,S,1,X,1,0.9637,139.1631,138.5643,133.1523,45.6305,12.2086,139.8596,0.0103,0.0103,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,284,1273,5,A,2,SR2.284.1273.2,S,1,,2,0.617,138.7372,136.4548,127.9788,34.1378,19.8276,138.9246,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,284,1273,5,A,3,SR2.284.1273.3,S,1,,3,0.64,147.1696,146.9467,141.3809,43.1264,11.1599,148.0117,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,284,1273,5,C,4,SR2.284.1273.4,S,1,,4,0.851,153.0442,153.4052,148.6221,49.7096,8.9729,154.1544,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,284,1273,5,B,5,SR2.284.1273.5,S,1,,0,1.023,157.842,158.535,154.631,54.5638,7.7454,154.9053,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,5,SR2,284,1614,2,A,1,SR2.284.1614.1,S,1,X,1,0.4706,142.9158,141.7186,133.9002,38.8485,16.584,143.3548,0.026,0.0461,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,5,SR2,284,1614,2,B,2,SR2.284.1614.2,S,1,,2,0.6477,147.2974,144.0311,133.8523,32.7983,23.4178,147.4038,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,5,SR2,288,1603,2,C,1,SR2.288.1603.1,S,1,X,0,0.782,150.867,149.389,143.035,41.66,13.782,151.38,0.0088,0.0167,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,5,SR2,288,1603,2,B,2,SR2.288.1603.2,S,1,,1,0.768,148.8613,150.0894,147.2298,71.5014,6.5617,150.5928,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C130,Davies13,Davies8,Davies13 x Davies8,DaviesxDavies,H.F26,5,SR2,288,2809,1,C,1,SR2.288.2809.1,S,1,X,1,0.6163,145.5782,145.1599,139.3539,40.4865,11.6529,146.29,0.0152,0.0299,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,5,SR2,306,1225,3,B,1,SR2.306.1225.1,S,1,,1,0.438,158.1527,157.3236,150.9874,39.6982,12.1132,158.7361,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,5,SR2,306,1225,3,C,2,SR2.306.1225.2,S,1,,2,0.462,149.1074,148.3267,142.4129,41.2713,12.0674,149.7019,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,5,SR2,306,1225,3,B,3,SR2.306.1225.3,S,1,X,3,0.5467,148.9554,149.1616,144.175,46.8279,9.4791,149.9534,0.0049,0.0098,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,5,SR2,306,2723,1,C,1,SR2.306.2723.1,C,1,X,0,1.431,154.224,153.248,148.353,40.823,10.166,154.688,0.0186,0.0387,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,5,SR2,334,1202,3,B,1,SR2.334.1202.1,S,1,X,0,0.466,150.895,152.698,147.7,62.203,9.022,152.976,0.0152,0.0132,0,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,5,SR2,334,1202,3,C,2,SR2.334.1202.2,S,1,,0,0.703,147.722,151.067,148.765,96.171,6.829,151.223,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,5,SR2,334,1202,3,A,3,SR2.334.1202.3,S,1,,0,0.3,148.55,151.087,148.328,83.28,6.385,151.274,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,5,SR2,334,2768,1,D,1,SR2.334.2768.1,S,0,X,,,,,,,,,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,334,2937,5,A,1,SR2.334.2937.1,S,1,X,0,0.719,146.688,149.777,148.498,104.53,6.342,150.16,0.0103,0.0191,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,334,2937,5,A,2,SR2.334.2937.2,S,1,,0,0.51,145.162,148.576,147.939,114.533,6.538,149.042,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,334,2937,5,C,3,SR2.334.2937.3,S,1,,0,0.563,130.109,125.734,110.45,35.63,40.43,130.309,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,334,2937,5,B,4,SR2.334.2937.4,S,0,,,,,,,,,,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,334,2937,5,D,5,SR2.334.2937.5,S,1,,0,0.604,131.094,129.477,124.941,46.688,12.742,131.53,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C53,WOO4,Martin3,WOO4 x Martin3,WOOxMartin,H.F1,5,SR2,363,1178,2,B,1,SR2.363.1178.1,S,1,X,0,0.765,134.7535,135.4104,131.0949,60.3324,9.9113,136.1359,0.024,0.0446,0,WOOxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C14,PAL5,Martin15,PAL5 x Martin15,PALxMartin,H.F103,5,SR2,363,1258,2,C,1,SR2.363.1258.1,S,1,X,1,1.196,149.1028,145.0391,136.0531,34.1785,22.257,149.3759,0.0456,0.0966,0.528,PALxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C14,PAL5,Martin15,PAL5 x Martin15,PALxMartin,H.F103,5,SR2,363,1258,2,C,2,SR2.363.1258.2,S,1,,0,0.858,149.098,146.22,139.005,33.229,17.877,149.336,,,,PALxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C50,Martin11,Arlington6,Martin11 x Arlington6,MartinxArlington,H.F61,5,SR2,363,2322,2,A,1,SR2.363.2322.1,S,1,X,0,0.691,118.612,114.987,108.059,32.275,23.867,118.769,0.026,0.0471,0,MARxARL
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C50,Martin11,Arlington6,Martin11 x Arlington6,MartinxArlington,H.F61,5,SR2,363,2322,2,A,2,SR2.363.2322.2,S,1,,0,0.364,120.185,117.854,111.768,31.776,20.249,119.883,,,,MARxARL
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,5,SR2,434,1264,3,A,1,SR2.434.1264.1,S,1,X,1,0.624,136.3392,134.7839,131.0149,43.5468,10.4578,136.6643,0.0348,0.0662,0.474,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,5,SR2,434,1264,3,C,2,SR2.434.1264.2,S,1,,0,0.576,142.708,142.233,137.667,54.571,10.322,143.516,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,5,SR2,434,1264,3,A,3,SR2.434.1264.3,S,1,,2,0.4336,140.5792,140.9239,137.2584,56.9745,7.9413,141.6828,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,434,2953,2,C,1,SR2.434.2953.1,S,1,X,0,0.915,149.214,146.595,138.121,32.753,19.042,149.335,0.0069,0.0113,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,434,2953,2,A,2,SR2.434.2953.2,S,1,,0,0.452,140.725,138.911,131.227,34.616,17.188,140.971,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,5,SR2,434,3165,3,A,1,SR2.434.3165.1,S,1,X,0,0.269,150.504,145.012,134.013,28.331,27.671,150.851,0.0235,0.0441,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,5,SR2,434,3165,3,C,2,SR2.434.3165.2,S,1,,0,0.241,149.512,145.807,134.725,31.576,24.888,149.518,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,5,SR2,434,3165,3,A,3,SR2.434.3165.3,S,0,,,,,,,,,,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,5,SR2,495,1175,3,B,1,SR2.495.1175.1,S,1,,1,0.9287,149.0351,150.4301,147.4921,73.0761,6.5556,150.8729,,,,MARxWOO
